# gazetteer.tsv — bundled offline place index for the radius filter (R-105).
# Format: name<TAB>aliases(|-separated)<TAB>lat<TAB>lon<TAB>country-code<TAB>type(postal|city|region|country)<TAB>population
# Sources:
#   GeoNames (cities15000.txt, DK.txt, countryInfo.txt) — https://www.geonames.org/
#     Licensed under CC-BY 4.0 (https://creativecommons.org/licenses/by/4.0/).
#   DAWA / Danmarks Adresser (postnumre, regioner) — https://dataforsyningen.dk/
#     Free Danish public-sector data from SDFI/Klimadatastyrelsen.
# Generated once by a throwaway script; regenerate rather than hand-edit rows.
København V	1754|Copenhagen V	55.66925	12.54412	DK	postal	0
København V	1755|Copenhagen V	55.66968	12.54272	DK	postal	0
København V	1756|Copenhagen V	55.66901	12.54203	DK	postal	0
København V	1757|Copenhagen V	55.66915	12.54082	DK	postal	0
København V	1758|Copenhagen V	55.66759	12.54297	DK	postal	0
København V	1759|Copenhagen V	55.66852	12.54328	DK	postal	0
København V	1760|Copenhagen V	55.66572	12.54547	DK	postal	0
København V	1761|Copenhagen V	55.66772	12.54125	DK	postal	0
København V	1762|Copenhagen V	55.66555	12.54087	DK	postal	0
København V	1763|Copenhagen V	55.66568	12.54208	DK	postal	0
København V	1764|Copenhagen V	55.66497	12.53940	DK	postal	0
København V	1765|Copenhagen V	55.66440	12.53906	DK	postal	0
København V	1766|Copenhagen V	55.66414	12.54068	DK	postal	0
København V	1770|Copenhagen V	55.66823	12.53656	DK	postal	0
